일자,모델코드,입고,출고,재고
2023-04-12,W_M002,3666,3916,29987
2023-04-13,W_M002,4534,3500,31021
2023-04-14,W_M002,3722,4492,30251
2023-04-15,W_M002,3934,3924,30261
2023-04-16,W_M002,4527,3751,31037
2023-04-17,W_M002,3799,4225,30611
2023-04-18,W_M002,3328,3803,30136
2023-04-19,W_M002,3948,4941,29143
2023-04-20,W_M002,4352,3802,29693
2023-04-21,W_M002,3396,4166,28923
2023-04-22,W_M002,3858,5042,27739
2023-04-23,W_M002,5256,3903,29092
2023-04-24,W_M002,4466,3951,29607
2023-04-25,W_M002,3269,3820,29056
2023-04-26,W_M002,4373,4291,29138
2023-04-27,W_M002,4124,4705,28557
2023-04-28,W_M002,3976,3274,29259
2023-04-29,W_M002,3512,4313,28458
2023-04-30,W_M002,4198,3945,28711
2023-05-01,W_M002,6506,7258,27959
2023-05-02,W_M002,8034,6141,29852
2023-05-03,W_M002,6874,6980,29746
2023-05-04,W_M002,6888,7354,29280
2023-05-05,W_M002,7237,7057,29460
2023-05-06,W_M002,7188,7039,29609
2023-05-07,W_M002,7273,8141,28741
2023-05-08,W_M002,8040,8013,28768
2023-05-09,W_M002,7060,5870,29958
2023-05-10,W_M002,8295,6807,31446
2023-05-11,W_M002,7442,6888,32000
2023-05-12,W_M002,6108,7338,30770
2023-05-13,W_M002,7035,4986,32819
2023-05-14,W_M002,6982,6585,33216
2023-05-15,W_M002,6831,6112,33935
2023-05-16,W_M002,6049,7789,32195
2023-05-17,W_M002,7947,7013,33129
2023-05-18,W_M002,7363,5442,35050
2023-05-19,W_M002,7024,7412,34662
2023-05-20,W_M002,7116,7435,34343
2023-05-21,W_M002,6729,6984,34088
2023-05-22,W_M002,6466,7404,33150
2023-05-23,W_M002,7713,6061,34802
2023-05-24,W_M002,7101,6484,35419
2023-05-25,W_M002,6132,7250,34301
2023-05-26,W_M002,6648,7505,33444
2023-05-27,W_M002,6052,6078,33418
2023-05-28,W_M002,6601,6866,33153
2023-05-29,W_M002,7734,7018,33869
2023-05-30,W_M002,7748,6658,34959
2023-05-31,W_M002,6575,6038,35496
2023-06-01,W_M002,13975,12964,36507
2023-06-02,W_M002,14234,16457,34284
2023-06-03,W_M002,14349,15169,33464
2023-06-04,W_M002,15229,15489,33204
2023-06-05,W_M002,12847,14309,31742
2023-06-06,W_M002,13355,14617,30480
2023-06-07,W_M002,14817,14272,31025
2023-06-08,W_M002,13524,13798,30751
2023-06-09,W_M002,17027,13864,33914
2023-06-10,W_M002,13553,12727,34740
2023-06-11,W_M002,12903,11875,35768
2023-06-12,W_M002,14386,15219,34935
2023-06-13,W_M002,13338,12784,35489
2023-06-14,W_M002,12825,13724,34590
2023-06-15,W_M002,16168,13898,36860
2023-06-16,W_M002,12036,11402,37494
2023-06-17,W_M002,14641,13057,39078
2023-06-18,W_M002,14327,13171,40234
2023-06-19,W_M002,17073,11909,45398
2023-06-20,W_M002,15188,11060,49526
2023-06-21,W_M002,13692,15202,48016
2023-06-22,W_M002,13077,11581,49512
2023-06-23,W_M002,13284,13245,49551
2023-06-24,W_M002,14886,14691,49746
2023-06-25,W_M002,13761,15332,48175
2023-06-26,W_M002,13175,12474,48876
2023-06-27,W_M002,13625,12594,49907
2023-06-28,W_M002,13626,14346,49187
2023-06-29,W_M002,13449,15095,47541
2023-06-30,W_M002,14830,15152,47219
2023-07-01,W_M002,16973,22582,41610
2023-07-02,W_M002,19067,19781,40896
2023-07-03,W_M002,15107,17948,38055
2023-07-04,W_M002,16537,19696,34896
2023-07-05,W_M002,19921,18592,36225
2023-07-06,W_M002,17790,22196,31819
2023-07-07,W_M002,19998,17379,34438
2023-07-08,W_M002,19923,18090,36271
2023-07-09,W_M002,19499,21233,34537
2023-07-10,W_M002,18437,16732,36242
2023-07-11,W_M002,20631,16882,39991
2023-07-12,W_M002,18148,18868,39271
2023-07-13,W_M002,14929,15838,38362
2023-07-14,W_M002,15313,21275,32400
2023-07-15,W_M002,17281,23085,26596
2023-07-16,W_M002,19931,19027,27500
2023-07-17,W_M002,20750,20544,27706
2023-07-18,W_M002,20143,18696,29153
2023-07-19,W_M002,16773,18737,27189
2023-07-20,W_M002,19703,19493,27399
2023-07-21,W_M002,20978,23293,25084
2023-07-22,W_M002,17326,21407,21003
2023-07-23,W_M002,19058,20263,19798
2023-07-24,W_M002,16506,14557,21747
2023-07-25,W_M002,19019,19839,20927
2023-07-26,W_M002,16205,16464,20668
2023-07-27,W_M002,21127,16947,24848
2023-07-28,W_M002,19863,20757,23954
2023-07-29,W_M002,19670,16256,27368
2023-07-30,W_M002,17113,17585,26896
2023-07-31,W_M002,21075,16764,31207
2023-08-01,W_M002,7765,10843,28129
2023-08-02,W_M002,8351,9465,27015
2023-08-03,W_M002,11713,11112,27616
2023-08-04,W_M002,11542,10425,28733
2023-08-05,W_M002,9974,10360,28347
2023-08-06,W_M002,11875,11391,28831
2023-08-07,W_M002,9232,15347,22716
2023-08-08,W_M002,11273,11195,22794
2023-08-09,W_M002,10345,11021,22118
2023-08-10,W_M002,10489,13886,18721
2023-08-11,W_M002,9819,11427,17113
2023-08-12,W_M002,11929,11912,17130
2023-08-13,W_M002,11607,10477,18260
2023-08-14,W_M002,11093,10265,19088
2023-08-15,W_M002,10498,12636,16950
2023-08-16,W_M002,10436,10382,17004
2023-08-17,W_M002,11125,12707,15422
2023-08-18,W_M002,10629,10688,15363
2023-08-19,W_M002,10954,10295,16022
2023-08-20,W_M002,10386,11530,14878
2023-08-21,W_M002,10937,10852,14963
2023-08-22,W_M002,12379,12324,15018
2023-08-23,W_M002,10861,11424,14455
2023-08-24,W_M002,11090,11134,14411
2023-08-25,W_M002,10399,11513,13297
2023-08-26,W_M002,11496,12502,12291
2023-08-27,W_M002,10907,10232,12966
2023-08-28,W_M002,9440,10940,11466
2023-08-29,W_M002,10835,12101,10200
2023-08-30,W_M002,12265,10467,11998
2023-08-31,W_M002,12035,11671,12362
2023-09-01,W_M002,6476,5832,13006
2023-09-02,W_M002,5813,6890,11929
2023-09-03,W_M002,6655,4865,13719
2023-09-04,W_M002,5490,6682,12527
2023-09-05,W_M002,5642,6311,11858
2023-09-06,W_M002,5763,6226,11395
2023-09-07,W_M002,5940,5915,11420
2023-09-08,W_M002,6171,6032,11559
2023-09-09,W_M002,6226,6021,11764
2023-09-10,W_M002,5864,6559,11069
2023-09-11,W_M002,4708,6318,9459
2023-09-12,W_M002,5185,6095,8549
2023-09-13,W_M002,5410,5982,7977
2023-09-14,W_M002,6112,6241,7848
2023-09-15,W_M002,6637,5897,8588
2023-09-16,W_M002,6596,6591,8593
2023-09-17,W_M002,7597,4594,11596
2023-09-18,W_M002,5539,7333,9802
2023-09-19,W_M002,6105,6156,9751
2023-09-20,W_M002,6175,6521,9405
2023-09-21,W_M002,6294,5993,9706
2023-09-22,W_M002,6052,6628,9130
2023-09-23,W_M002,6598,5998,9730
2023-09-24,W_M002,6653,5404,10979
2023-09-25,W_M002,6308,5862,11425
2023-09-26,W_M002,6440,6183,11682
2023-09-27,W_M002,6466,5806,12342
2023-09-28,W_M002,5748,6225,11865
2023-09-29,W_M002,6243,5207,12901
2023-09-30,W_M002,5463,6433,11931
2023-10-01,W_M002,6103,6358,11676
2023-10-02,W_M002,8248,5956,13968
2023-10-03,W_M002,6180,7103,13045
2023-10-04,W_M002,5456,6336,12165
2023-10-05,W_M002,7075,7705,11535
2023-10-06,W_M002,8187,7845,11877
2023-10-07,W_M002,7717,6876,12718
2023-10-08,W_M002,6621,6978,12361
2023-10-09,W_M002,7854,6873,13342
2023-10-10,W_M002,6623,6496,13469
2023-10-11,W_M002,6782,6832,13419
2023-10-12,W_M002,6420,7794,12045
2023-10-13,W_M002,8024,7442,12627
2023-10-14,W_M002,6561,6470,12718
2023-10-15,W_M002,6611,6468,12861
2023-10-16,W_M002,6889,6466,13284
2023-10-17,W_M002,7535,6659,14160
2023-10-18,W_M002,8380,6767,15773
2023-10-19,W_M002,6546,6353,15966
2023-10-20,W_M002,6416,6895,15487
2023-10-21,W_M002,8276,7330,16433
2023-10-22,W_M002,6405,6553,16285
2023-10-23,W_M002,6808,6439,16654
2023-10-24,W_M002,9042,7053,18643
2023-10-25,W_M002,6681,5963,19361
2023-10-26,W_M002,6069,8006,17424
2023-10-27,W_M002,6220,6500,17144
2023-10-28,W_M002,6984,7210,16918
2023-10-29,W_M002,6625,6858,16685
2023-10-30,W_M002,7903,7057,17531
2023-10-31,W_M002,6271,7280,16522
2023-11-01,W_M002,15466,14813,17175
2023-11-02,W_M002,17496,16355,18316
2023-11-03,W_M002,15959,18729,15546
2023-11-04,W_M002,14873,18255,12164
2023-11-05,W_M002,16502,12405,16261
2023-11-06,W_M002,17638,16544,17355
2023-11-07,W_M002,15420,16399,16376
2023-11-08,W_M002,17828,16481,17723
2023-11-09,W_M002,15052,18361,14414
2023-11-10,W_M002,17766,20945,11235
2023-11-11,W_M002,15048,15538,10745
2023-11-12,W_M002,20957,13623,18079
2023-11-13,W_M002,19292,14931,22440
2023-11-14,W_M002,16934,15873,23501
2023-11-15,W_M002,15628,15193,23936
2023-11-16,W_M002,14419,15631,22724
2023-11-17,W_M002,18004,17184,23544
2023-11-18,W_M002,17068,15683,24929
2023-11-19,W_M002,16674,19961,21642
2023-11-20,W_M002,16543,17303,20882
2023-11-21,W_M002,17513,15098,23297
2023-11-22,W_M002,18063,16288,25072
2023-11-23,W_M002,17879,16940,26011
2023-11-24,W_M002,18087,16231,27867
2023-11-25,W_M002,15939,16572,27234
2023-11-26,W_M002,18724,20054,25904
2023-11-27,W_M002,18680,20292,24292
2023-11-28,W_M002,15307,16022,23577
2023-11-29,W_M002,16665,16713,23529
2023-11-30,W_M002,19465,15431,27563
2023-12-01,W_M002,17699,20548,24714
2023-12-02,W_M002,15627,18754,21587
2023-12-03,W_M002,21288,14113,28762
2023-12-04,W_M002,16523,18588,26697
2023-12-05,W_M002,18812,20269,25240
2023-12-06,W_M002,20315,22231,23324
2023-12-07,W_M002,17004,18695,21633
2023-12-08,W_M002,17088,17312,21409
2023-12-09,W_M002,20539,19161,22787
2023-12-10,W_M002,17596,17977,22406
2023-12-11,W_M002,20894,15738,27562
2023-12-12,W_M002,18651,18837,27376
2023-12-13,W_M002,17948,17123,28201
2023-12-14,W_M002,17271,17223,28249
2023-12-15,W_M002,17401,16624,29026
2023-12-16,W_M002,16721,19198,26549
2023-12-17,W_M002,19727,18845,27431
2023-12-18,W_M002,15515,19817,23129
2023-12-19,W_M002,17130,16348,23911
2023-12-20,W_M002,19167,16980,26098
2023-12-21,W_M002,19386,16945,28539
2023-12-22,W_M002,19014,17562,29991
2023-12-23,W_M002,20296,17148,33139
2023-12-24,W_M002,15679,18330,30488
2023-12-25,W_M002,20278,16799,33967
2023-12-26,W_M002,17166,20359,30774
2023-12-27,W_M002,20505,16278,35001
2023-12-28,W_M002,18453,19147,34307
2023-12-29,W_M002,13947,18451,29803
2023-12-30,W_M002,18075,19083,28795
2023-12-31,W_M002,19316,18281,29830
2023-01-01,W_M003,17410,16116,88288
2023-01-02,W_M003,11423,15316,84395
2023-01-03,W_M003,15103,15836,83662
2023-01-04,W_M003,16041,13073,86630
2023-01-05,W_M003,11960,15406,83184
2023-01-06,W_M003,14289,13093,84380
2023-01-07,W_M003,14375,15831,82924
2023-01-08,W_M003,17693,15241,85376
2023-01-09,W_M003,16513,15500,86389
2023-01-10,W_M003,14910,16006,85293
2023-01-11,W_M003,14194,14653,84834
2023-01-12,W_M003,19210,15545,88499
2023-01-13,W_M003,16800,18625,86674
2023-01-14,W_M003,16720,16275,87119
2023-01-15,W_M003,16132,15664,87587
2023-01-16,W_M003,15511,18318,84780
2023-01-17,W_M003,18315,18496,84599
2023-01-18,W_M003,16627,15485,85741
2023-01-19,W_M003,17023,17541,85223
2023-01-20,W_M003,15551,16678,84096
2023-01-21,W_M003,15090,16545,82641
2023-01-22,W_M003,15310,16138,81813
2023-01-23,W_M003,17772,15850,83735
2023-01-24,W_M003,15947,13561,86121
2023-01-25,W_M003,15480,16140,85461
2023-01-26,W_M003,11269,15513,81217
2023-01-27,W_M003,15659,16615,80261
2023-01-28,W_M003,15914,15422,80753
2023-01-29,W_M003,17293,18104,79942
2023-01-30,W_M003,15956,15856,80042
2023-01-31,W_M003,16917,15095,81864
2023-02-01,W_M003,9514,7734,83644
2023-02-02,W_M003,8486,8246,83884
2023-02-03,W_M003,9509,8214,85179
2023-02-04,W_M003,8536,9960,83755
2023-02-05,W_M003,8387,9326,82816
2023-02-06,W_M003,9837,9823,82830
2023-02-07,W_M003,9771,8989,83612
2023-02-08,W_M003,9434,9297,83749
2023-02-09,W_M003,9967,9670,84046
2023-02-10,W_M003,9691,9345,84392
2023-02-11,W_M003,8482,9198,83676
2023-02-12,W_M003,8714,8608,83782
2023-02-13,W_M003,9625,8920,84487
2023-02-14,W_M003,9676,9543,84620
2023-02-15,W_M003,7798,10391,82027
2023-02-16,W_M003,8081,8322,81786
2023-02-17,W_M003,8544,10037,80293
2023-02-18,W_M003,8297,9039,79551
2023-02-19,W_M003,9543,9945,79149
2023-02-20,W_M003,9881,9833,79197
2023-02-21,W_M003,10712,8714,81195
2023-02-22,W_M003,10406,10379,81222
2023-02-23,W_M003,9169,9967,80424
2023-02-24,W_M003,9495,9034,80885
2023-02-25,W_M003,9519,8949,81455
2023-02-26,W_M003,8346,8238,81563
2023-02-27,W_M003,9606,10004,81165
2023-02-28,W_M003,9513,7940,82738
2023-03-01,W_M003,6604,6459,82883
2023-03-02,W_M003,5729,6184,82428
2023-03-03,W_M003,7017,5183,84262
2023-03-04,W_M003,6172,6717,83717
2023-03-05,W_M003,5835,5372,84180
2023-03-06,W_M003,6337,6936,83581
2023-03-07,W_M003,5650,6394,82837
2023-03-08,W_M003,4920,6048,81709
2023-03-09,W_M003,6419,5449,82679
2023-03-10,W_M003,6393,6802,82270
2023-03-11,W_M003,5980,6189,82061
2023-03-12,W_M003,7637,5739,83959
2023-03-13,W_M003,6115,5496,84578
2023-03-14,W_M003,5729,5645,84662
2023-03-15,W_M003,5442,6186,83918
2023-03-16,W_M003,4826,7045,81699
2023-03-17,W_M003,6056,5073,82682
2023-03-18,W_M003,6327,6190,82819
2023-03-19,W_M003,7063,5580,84302
2023-03-20,W_M003,6766,6068,85000
2023-03-21,W_M003,5678,6187,84491
2023-03-22,W_M003,5854,7841,82504
2023-03-23,W_M003,6628,6304,82828
2023-03-24,W_M003,6632,6422,83038
2023-03-25,W_M003,6091,4254,84875
2023-03-26,W_M003,6575,6181,85269
2023-03-27,W_M003,5514,6075,84708
2023-03-28,W_M003,4842,6127,83423
2023-03-29,W_M003,5828,5828,83423
2023-03-30,W_M003,5597,6806,82214
2023-03-31,W_M003,5134,5133,82215
2023-04-01,W_M003,5205,5215,82205
2023-04-02,W_M003,5443,5011,82637
2023-04-03,W_M003,5048,4823,82862
2023-04-04,W_M003,4509,5431,81940
2023-04-05,W_M003,4990,5341,81589
2023-04-06,W_M003,5615,4051,83153
2023-04-07,W_M003,4823,4755,83221
2023-04-08,W_M003,5962,5475,83708
2023-04-09,W_M003,5077,5436,83349
2023-04-10,W_M003,4105,4511,82943
2023-04-11,W_M003,5326,4582,83687
2023-04-12,W_M003,5162,4156,84693
2023-04-13,W_M003,4461,5216,83938
2023-04-14,W_M003,5581,5012,84507
2023-04-15,W_M003,5091,4905,84693
2023-04-16,W_M003,5486,5037,85142
2023-04-17,W_M003,5736,4484,86394
2023-04-18,W_M003,4645,5189,85850
2023-04-19,W_M003,5100,4538,86412
2023-04-20,W_M003,5198,4654,86956
2023-04-21,W_M003,4952,4744,87164
2023-04-22,W_M003,4895,5049,87010
2023-04-23,W_M003,5019,5511,86518
2023-04-24,W_M003,6157,4535,88140
2023-04-25,W_M003,5515,4902,88753
2023-04-26,W_M003,5267,4812,89208
2023-04-27,W_M003,4763,5218,88753
2023-04-28,W_M003,5479,4789,89443
2023-04-29,W_M003,4097,6173,87367
2023-04-30,W_M003,4369,4316,87420
2023-05-01,W_M003,7203,8280,86343
2023-05-02,W_M003,9624,8569,87398
2023-05-03,W_M003,6852,6810,87440
2023-05-04,W_M003,7444,10625,84259
2023-05-05,W_M003,8269,7225,85303
2023-05-06,W_M003,8408,7946,85765
2023-05-07,W_M003,8687,7107,87345
2023-05-08,W_M003,9587,9542,87390
2023-05-09,W_M003,7484,7838,87036
2023-05-10,W_M003,9729,9351,87414
2023-05-11,W_M003,9252,8899,87767
2023-05-12,W_M003,8615,8647,87735
2023-05-13,W_M003,8141,8508,87368
2023-05-14,W_M003,8058,8049,87377
2023-05-15,W_M003,7691,7602,87466
2023-05-16,W_M003,8389,7877,87978
2023-05-17,W_M003,8144,7840,88282
2023-05-18,W_M003,8361,6094,90549
2023-05-19,W_M003,8830,8301,91078
2023-05-20,W_M003,9105,8779,91404
2023-05-21,W_M003,7660,7757,91307
2023-05-22,W_M003,8257,7983,91581
2023-05-23,W_M003,8206,7263,92524
2023-05-24,W_M003,8667,8052,93139
2023-05-25,W_M003,7125,6922,93342
2023-05-26,W_M003,8752,8790,93304
2023-05-27,W_M003,8435,8691,93048
2023-05-28,W_M003,8067,8495,92620
2023-05-29,W_M003,8396,7304,93712
2023-05-30,W_M003,7297,8950,92059
2023-05-31,W_M003,7850,7995,91914
2023-06-01,W_M003,15346,13314,93946
2023-06-02,W_M003,13335,14925,92356
2023-06-03,W_M003,16011,15372,92995
2023-06-04,W_M003,13383,16518,89860
2023-06-05,W_M003,17210,15290,91780
2023-06-06,W_M003,13159,13776,91163
2023-06-07,W_M003,16083,16701,90545
2023-06-08,W_M003,16313,17000,89858
2023-06-09,W_M003,13507,13488,89877
2023-06-10,W_M003,12567,15023,87421
2023-06-11,W_M003,15173,13236,89358
2023-06-12,W_M003,16668,12487,93539
2023-06-13,W_M003,14246,13901,93884
2023-06-14,W_M003,12929,14563,92250
2023-06-15,W_M003,14613,13494,93369
2023-06-16,W_M003,16412,14046,95735
2023-06-17,W_M003,16146,16979,94902
2023-06-18,W_M003,16172,18292,92782
2023-06-19,W_M003,15257,14592,93447
2023-06-20,W_M003,15630,15543,93534
2023-06-21,W_M003,13880,17075,90339
2023-06-22,W_M003,14331,17170,87500
2023-06-23,W_M003,13669,14136,87033
2023-06-24,W_M003,16820,13355,90498
2023-06-25,W_M003,16810,13410,93898
2023-06-26,W_M003,15573,15438,94033
2023-06-27,W_M003,13860,16526,91367
2023-06-28,W_M003,14597,14311,91653
2023-06-29,W_M003,17369,17134,91888
2023-06-30,W_M003,14230,13122,92996
2023-07-01,W_M003,18763,18745,93014
2023-07-02,W_M003,18110,22907,88217
2023-07-03,W_M003,20650,22535,86332
2023-07-04,W_M003,18773,23866,81239
2023-07-05,W_M003,20646,21177,80708
2023-07-06,W_M003,22835,18074,85469
2023-07-07,W_M003,19246,17116,87599
2023-07-08,W_M003,25383,22932,90050
2023-07-09,W_M003,23041,21506,91585
2023-07-10,W_M003,22332,24142,89775
2023-07-11,W_M003,21112,24131,86756
2023-07-12,W_M003,18429,22264,82921
2023-07-13,W_M003,17684,23930,76675
2023-07-14,W_M003,25129,18715,83089
2023-07-15,W_M003,22294,19406,85977
2023-07-16,W_M003,21072,24262,82787
2023-07-17,W_M003,22259,22939,82107
2023-07-18,W_M003,24542,17181,89468
2023-07-19,W_M003,19764,20133,89099
2023-07-20,W_M003,18755,21840,86014
2023-07-21,W_M003,19719,25792,79941
2023-07-22,W_M003,21974,26137,75778
2023-07-23,W_M003,20972,18878,77872
2023-07-24,W_M003,19327,23833,73366
2023-07-25,W_M003,21486,19206,75646
2023-07-26,W_M003,19108,19990,74764
2023-07-27,W_M003,19168,22955,70977
2023-07-28,W_M003,23934,18133,76778
2023-07-29,W_M003,24311,16810,84279
2023-07-30,W_M003,21696,17999,87976
2023-07-31,W_M003,21827,19758,90045
2023-08-01,W_M003,13190,12621,90614
2023-08-02,W_M003,12713,11926,91401
2023-08-03,W_M003,13065,13148,91318
2023-08-04,W_M003,12445,12985,90778
2023-08-05,W_M003,12027,13028,89777
2023-08-06,W_M003,13931,13510,90198
2023-08-07,W_M003,13599,9638,94159
2023-08-08,W_M003,10051,12481,91729
2023-08-09,W_M003,13698,10999,94428
2023-08-10,W_M003,14377,12185,96620
2023-08-11,W_M003,12329,15373,93576
2023-08-12,W_M003,13143,14226,92493
2023-08-13,W_M003,14460,13540,93413
2023-08-14,W_M003,13236,13419,93230
2023-08-15,W_M003,13885,12289,94826
2023-08-16,W_M003,15127,12274,97679
2023-08-17,W_M003,13431,13450,97660
2023-08-18,W_M003,14662,12491,99831
2023-08-19,W_M003,13095,15486,97440
2023-08-20,W_M003,13820,12136,99124
2023-08-21,W_M003,13778,12252,100650
2023-08-22,W_M003,12942,11942,101650
2023-08-23,W_M003,12202,12234,101618
2023-08-24,W_M003,13269,10563,104324
2023-08-25,W_M003,13168,14906,102586
2023-08-26,W_M003,13473,13551,102508
2023-08-27,W_M003,11886,13064,101330
2023-08-28,W_M003,11211,13266,99275
2023-08-29,W_M003,11743,12072,98946
2023-08-30,W_M003,12282,13535,97693
2023-08-31,W_M003,15292,14552,98433
2023-09-01,W_M003,8354,7482,99305
2023-09-02,W_M003,7892,6961,100236
2023-09-03,W_M003,6530,8900,97866
2023-09-04,W_M003,8159,8528,97497
2023-09-05,W_M003,7257,9021,95733
2023-09-06,W_M003,7254,7971,95016
2023-09-07,W_M003,8673,8595,95094
2023-09-08,W_M003,6820,8641,93273
2023-09-09,W_M003,7875,9061,92087
2023-09-10,W_M003,7875,9397,90565
2023-09-11,W_M003,7767,7590,90742
2023-09-12,W_M003,9693,7815,92620
2023-09-13,W_M003,8389,6972,94037
2023-09-14,W_M003,8042,8420,93659
2023-09-15,W_M003,8973,8531,94101
2023-09-16,W_M003,9177,7588,95690
2023-09-17,W_M003,6985,9202,93473
2023-09-18,W_M003,7863,7670,93666
2023-09-19,W_M003,8265,8486,93445
2023-09-20,W_M003,7995,7958,93482
2023-09-21,W_M003,8292,8842,92932
2023-09-22,W_M003,7771,7595,93108
2023-09-23,W_M003,9062,7919,94251
2023-09-24,W_M003,7651,8432,93470
2023-09-25,W_M003,8551,7479,94542
2023-09-26,W_M003,6075,8595,92022
2023-09-27,W_M003,7729,8572,91179
2023-09-28,W_M003,7902,6517,92564
2023-09-29,W_M003,8324,8106,92782
2023-09-30,W_M003,7826,8673,91935
2023-10-01,W_M003,9667,11445,90157
2023-10-02,W_M003,10325,12205,88277
2023-10-03,W_M003,11733,10638,89372
2023-10-04,W_M003,12332,9181,92523
2023-10-05,W_M003,10017,9001,93539
2023-10-06,W_M003,10159,10271,93427
2023-10-07,W_M003,10894,11696,92625
2023-10-08,W_M003,9863,10595,91893
2023-10-09,W_M003,9874,10394,91373
2023-10-10,W_M003,10730,8558,93545
2023-10-11,W_M003,9976,9189,94332
2023-10-12,W_M003,9247,10049,93530
2023-10-13,W_M003,9273,10494,92309
2023-10-14,W_M003,9463,9975,91797
2023-10-15,W_M003,12214,8963,95048
2023-10-16,W_M003,11884,10553,96379
2023-10-17,W_M003,9946,10508,95817
2023-10-18,W_M003,10141,8977,96981
2023-10-19,W_M003,9724,9820,96885
2023-10-20,W_M003,12356,10802,98439
2023-10-21,W_M003,11117,10315,99241
2023-10-22,W_M003,10895,11337,98799
2023-10-23,W_M003,10515,9704,99610
2023-10-24,W_M003,10348,9961,99997
2023-10-25,W_M003,11372,10882,100487
2023-10-26,W_M003,11237,10884,100840
2023-10-27,W_M003,10969,9503,102306
2023-10-28,W_M003,8039,9374,100971
2023-10-29,W_M003,10679,10636,101014
2023-10-30,W_M003,10638,10073,101579
2023-10-31,W_M003,11759,9098,104240
2023-11-01,W_M003,22576,20302,106514
2023-11-02,W_M003,19626,21672,104468
2023-11-03,W_M003,16113,16386,104195
2023-11-04,W_M003,18473,17768,104900
2023-11-05,W_M003,17417,18252,104065
